BldgID,YearBuilt
NJBF000074295,1971
NJBF000073518,1975
NJBF000073202,2009
NJBF000074177,1978
NJBF000074157,1977
NJBF000076229,1956
NJBF000076243,1954
NJBF000078251,1950
NJBF000075906,1969
NJBF000075914,1950
NJBF000075929,2004
NJBF000075864,1954
NJBF000073459,1975
NJBF000075697,1984
NJBF000075089,1968
NJBF000073454,1975
NJBF000073124,1975
NJBF000080578,1965
NJBF000074965,1970
NJBF000074908,1969
NJBF000080747,1968
NJBF000075484,1968
NJBF000074390,1980
NJBF000074260,1925
NJBF000074742,1950
NJBF000075143,1950
NJBF000051801,1959
NJBF000074869,1925
NJBF000052211,1966
NJBF000074617,1925
NJBF000052321,1965
NJBF000052208,1968
NJBF000074395,1925
NJBF000073522,2015
NJBF000074802,1906
NJBF000074333,1925
NJBF000080487,1984
NJBF000074799,1968
NJBF000074817,2002
NJBF000080710,1998
NJBF000078494,1984
NJBF000074901,1968
NJBF000074738,1968
NJBF000076297,1937
NJBF000081174,1962
NJBF000081761,1984
NJBF000080088,1980
NJBF000080768,1997
NJBF000079900,1985
NJBF000079968,2015
NJBF000076354,1955
NJBF000080072,1931
NJBF000079594,2005
NJBF000080450,1974
NJBF000081631,1969
NJBF000073699,1969
NJBF000082228,1923
NJBF000080862,1988
NJBF000076313,1955
NJBF000081569,1958
NJBF000080140,1965
NJBF000078012,1985
NJBF000078604,1950
NJBF000081114,2002
NJBF000081308,1972
NJBF000080138,1984
NJBF000076212,1955
NJBF000077984,1969
NJBF000074685,1968
NJBF000079496,2015
NJBF000052396,1978
NJBF000074373,1912
NJBF000074457,1968
NJBF000073614,1975
NJBF000073568,1981
NJBF000079612,1953
NJBF000051855,1959
NJBF000052348,1997
NJBF000075751,1972
NJBF000075792,1972
NJBF000079881,2012
NJBF000075611,2005
NJBF000079512,1955
NJBF000082549,2010
NJBF000079498,1967
NJBF000082071,1972
NJBF000082273,2006
NJBF000074511,2003
NJBF000076112,1977
NJBF000082614,1980
NJBF000081971,1989
NJBF000080103,1997
NJBF000074513,1968
NJBF000081347,1970
NJBF000080960,1988
NJBF000080298,1952
NJBF000081016,1956
NJBF000081947,1950
NJBF000082508,1992
NJBF000081989,1940
NJBF000082267,1985
NJBF000082081,1890
NJBF000082082,1890
NJBF000082104,1896
NJBF000082513,1969
NJBF000081850,1969
NJBF000081844,1957
NJBF000082407,1954
NJBF000081848,1956
NJBF000081994,1930
NJBF000081518,1850
NJBF000081751,1969
NJBF000081353,1960
NJBF000081523,1969
NJBF000081847,1938
NJBF000081546,1999
NJBF000082491,1930
NJBF000081793,1961
NJBF000081601,1993
NJBF000079534,1955
NJBF000080362,1957
NJBF000079599,1985
NJBF000080249,1984
NJBF000081328,2014
NJBF000082130,1969
NJBF000074186,1925
NJBF000078212,1955
NJBF000052130,1969
NJBF000052309,1974
NJBF000079578,1967
NJBF000079545,1960
NJBF000079903,2010
NJBF000079895,2008
NJBF000080091,1966
NJBF000081118,1956
NJBF000074558,1969
NJBF000073797,2001
NJBF000076839,1950
NJBF000082626,1970
NJBF000078709,1956
NJBF000076697,1954
NJBF000077687,1966
NJBF000073672,1969
NJBF000074497,1969
NJBF000074019,1980
NJBF000074581,1987
NJBF000073219,1975
NJBF000075321,1964
NJBF000079764,1960
NJBF000079413,1963
NJBF000081613,1961
NJBF000080479,1970
NJBF000079400,1966
NJBF000073380,1974
NJBF000080247,1984
NJBF000074418,1925
NJBF000081039,1983
NJBF000081729,1998
NJBF000081694,1980
NJBF000081701,1980
NJBF000081670,1983
NJBF000078067,2005
NJBF000080468,1953
NJBF000078302,1964
NJBF000080715,2000
NJBF000078307,1956
NJBF000078303,2002
NJBF000080753,1964
NJBF000080141,1975
NJBF000075689,1952
NJBF000081302,1969
NJBF000080705,1996
NJBF000074693,1987
NJBF000075495,1984
NJBF000076478,1947
NJBF000078663,1953
NJBF000073418,1973
NJBF000077856,2007
NJBF000079126,1953
NJBF000079465,1983
NJBF000076141,1952
NJBF000077188,1955
NJBF000076743,1969
NJBF000076526,2002
NJBF000075199,1984
NJBF000074792,1968
NJBF000082617,1965
NJBF000082593,1965
NJBF000082276,1984
NJBF000074510,1977
NJBF000078304,1961
NJBF000073540,1969
NJBF000073354,2007
NJBF000073496,1972
NJBF000073238,1975
NJBF000074247,1977
NJBF000073082,1975
NJBF000078840,1969
NJBF000073537,1975
NJBF000073276,1975
NJBF000073029,2009
NJBF000079152,2017
NJBF000081356,1970
NJBF000079838,1955
NJBF000080892,1969
NJBF000076440,2015
NJBF000074501,1987
NJBF000082580,1980
NJBF000081758,1981
NJBF000075944,1954
NJBF000078918,1956
NJBF000078290,2006
NJBF000079752,1993
NJBF000075616,1969
NJBF000078890,2009
NJBF000076507,1955
NJBF000073060,1975
NJBF000080294,1984
NJBF000081541,1983
NJBF000080995,1986
NJBF000075684,1954
NJBF000075001,1968
NJBF000079463,1950
NJBF000079812,1980
NJBF000082332,1959
NJBF000080769,1968
NJBF000082479,1985
NJBF000080313,1973
NJBF000078850,1953
NJBF000079586,1980
NJBF000080646,1969
NJBF000077484,1957
NJBF000075989,1969
NJBF000075284,1968
NJBF000075384,1968
NJBF000075236,1969
NJBF000076690,2006
NJBF000075303,1968
NJBF000074850,1968
NJBF000075428,1979
NJBF000075857,1990
NJBF000075253,1968
NJBF000075594,1950
NJBF000075928,1948
NJBF000075494,2005
NJBF000075169,1968
NJBF000075687,1964
NJBF000075309,1968
NJBF000075664,1968
NJBF000075502,1946
NJBF000075930,1978
NJBF000076438,1955
NJBF000076115,1958
NJBF000075725,1965
NJBF000075392,1950
NJBF000075218,1968
NJBF000075599,1968
NJBF000075698,1958
NJBF000075963,1978
NJBF000075911,1969
NJBF000075277,1950
NJBF000075341,1968
NJBF000075191,1968
NJBF000075539,1952
NJBF000075658,1950
NJBF000074104,1977
NJBF000075787,1939
NJBF000075281,1976
NJBF000074842,1974
NJBF000075503,1952
NJBF000076669,1954
NJBF000076101,1982
NJBF000075355,2004
NJBF000076010,1949
NJBF000075247,1969
NJBF000075759,2009
NJBF000076068,1984
NJBF000075248,2006
NJBF000075926,1978
NJBF000075682,1969
NJBF000075037,1969
NJBF000076721,1969
NJBF000076733,1969
NJBF000074813,1968
NJBF000079325,1984
NJBF000077651,1969
NJBF000076368,1946
NJBF000077045,1956
NJBF000079213,1976
NJBF000075931,1952
NJBF000075761,1953
NJBF000075768,1960
NJBF000076095,1974
NJBF000076369,1994
NJBF000077005,1954
NJBF000076951,1954
NJBF000077062,1956
NJBF000078499,1948
NJBF000075985,1976
NJBF000076032,1968
NJBF000076133,1969
NJBF000075955,1923
NJBF000079211,1970
NJBF000075954,1969
NJBF000078206,1950
NJBF000080144,1960
NJBF000079222,2014
NJBF000078214,1942
NJBF000076223,1953
NJBF000078199,1950
NJBF000075221,1900
NJBF000073966,1978
NJBF000076543,1956
NJBF000076389,1947
NJBF000079089,1957
NJBF000076330,1949
NJBF000074413,1925
NJBF000074452,1925
NJBF000079200,1948
NJBF000076517,1947
NJBF000074767,1950
NJBF000078985,1950
NJBF000081160,1981
NJBF000074640,1927
NJBF000074698,1927
NJBF000080786,1987
NJBF000081496,1988
NJBF000080146,1976
NJBF000074530,1969
NJBF000081367,1992
NJBF000080640,1972
NJBF000081293,1986
NJBF000080488,1968
NJBF000080672,1972
NJBF000079666,1990
NJBF000078760,1998
NJBF000076061,1949
NJBF000079511,1952
NJBF000076830,1969
NJBF000079480,1964
NJBF000079489,1975
NJBF000073408,1973
NJBF000077810,1952
NJBF000076449,2015
NJBF000076793,1969
NJBF000075708,1978
NJBF000075216,1997
NJBF000076476,1987
NJBF000074462,1979
NJBF000076727,1969
NJBF000075258,1968
NJBF000074862,1968
NJBF000075498,1952
NJBF000080321,1957
NJBF000075220,1984
NJBF000081086,1985
NJBF000081056,1987
NJBF000078686,2014
NJBF000077589,1956
NJBF000073362,1969
NJBF000073368,1969
NJBF000073344,1969
NJBF000073652,1969
NJBF000081925,1952
NJBF000081534,1960
NJBF000081256,1960
NJBF000082099,1969
NJBF000082067,1969
NJBF000081823,1990
NJBF000076295,1947
NJBF000073156,1975
NJBF000075432,1979
NJBF000076335,1969
NJBF000081737,2000
NJBF000081717,1992
NJBF000081580,1979
NJBF000081359,1972
NJBF000081416,2013
NJBF000081499,1992
NJBF000080363,2004
NJBF000081357,1969
NJBF000080789,1985
NJBF000080369,1925
NJBF000080788,1989
NJBF000081208,1972
NJBF000081224,1965
NJBF000078083,1950
NJBF000081207,1984
NJBF000077706,1956
NJBF000077731,1964
NJBF000080246,1962
NJBF000079419,2015
NJBF000080300,1972
NJBF000075198,1977
NJBF000080742,2016
NJBF000080326,1969
NJBF000081154,1988
NJBF000080993,1955
NJBF000074797,1968
NJBF000077361,1950
NJBF000077378,1925
NJBF000077356,1964
NJBF000077372,1988
NJBF000073089,1969
NJBF000073084,1969
NJBF000073049,1969
NJBF000081074,1983
NJBF000077363,1956
NJBF000076298,1982
NJBF000081129,1966
NJBF000078863,1960
NJBF000075613,1989
NJBF000080970,1974
NJBF000078425,1984
NJBF000078435,1950
NJBF000080463,1966
NJBF000080499,1972
NJBF000080496,1970
NJBF000080465,1991
NJBF000079991,1960
NJBF000080447,1972
NJBF000076635,1957
NJBF000076631,1969
NJBF000078406,2016
NJBF000080896,1992
NJBF000078364,1950
NJBF000076654,1969
NJBF000076621,1926
NJBF000075849,1969
NJBF000076622,1991
NJBF000076611,1983
NJBF000076616,1986
NJBF000074029,1978
NJBF000079588,1965
NJBF000075180,1968
NJBF000077738,1954
NJBF000079259,1972
NJBF000077744,1957
NJBF000080413,1966
NJBF000075305,1984
NJBF000080428,1965
NJBF000080421,1972
NJBF000080350,1962
NJBF000080342,1979
NJBF000080376,1993
NJBF000080353,1958
NJBF000080409,1974
NJBF000080155,1945
NJBF000080357,1969
NJBF000080226,1972
NJBF000080202,1950
NJBF000080201,1959
NJBF000079942,1948
NJBF000079945,1972
NJBF000080062,2006
NJBF000079959,1973
NJBF000079299,2006
NJBF000079279,1947
NJBF000079312,2014
NJBF000079098,1960
NJBF000079268,1962
NJBF000079307,1985
NJBF000078511,2010
NJBF000078500,1960
NJBF000078237,1954
NJBF000078223,1979
NJBF000078224,1958
NJBF000078639,1946
NJBF000078619,1955
NJBF000078523,1953
NJBF000078701,1959
NJBF000078156,1959
NJBF000078157,1954
NJBF000078276,1997
NJBF000078320,1948
NJBF000077932,1960
NJBF000077903,1954
NJBF000077979,1952
NJBF000077970,1945
NJBF000078014,1958
NJBF000077977,2017
NJBF000077952,1945
NJBF000077780,1948
NJBF000077829,1951
NJBF000077613,1958
NJBF000077759,1962
NJBF000077802,1969
NJBF000077792,2006
NJBF000077672,1952
NJBF000077603,1950
NJBF000077625,2007
NJBF000077668,2002
NJBF000077707,1956
NJBF000077781,1930
NJBF000077581,2009
NJBF000077595,1955
NJBF000077566,1958
NJBF000077287,1956
NJBF000077578,1960
NJBF000077280,1926
NJBF000077401,1950
NJBF000077304,1956
NJBF000077406,1985
NJBF000074261,1985
NJBF000077410,2000
NJBF000077570,1956
NJBF000077340,1987
NJBF000077294,2009
NJBF000077563,1951
NJBF000077557,1969
NJBF000077395,1986
NJBF000077306,1956
NJBF000077296,1936
NJBF000077358,1956
NJBF000077579,1954
NJBF000077540,1957
NJBF000077531,1992
NJBF000075671,1984
NJBF000077550,1956
NJBF000073396,1975
NJBF000073374,1974
NJBF000077501,1957
NJBF000076601,1952
NJBF000077537,2001
NJBF000077057,1969
NJBF000077040,1931
NJBF000077114,1954
NJBF000077066,1956
NJBF000077092,1956
NJBF000077159,1932
NJBF000077101,1998
NJBF000077021,1969
NJBF000077213,1965
NJBF000076986,1940
NJBF000076881,1946
NJBF000076861,1969
NJBF000076880,1969
NJBF000076827,1988
NJBF000079247,1973
NJBF000076931,1955
NJBF000073986,1969
NJBF000075105,1979
NJBF000075774,1969
NJBF000076761,1955
NJBF000076397,1956
NJBF000074950,1968
NJBF000074957,1968
NJBF000076423,1952
NJBF000076653,2001
NJBF000076455,1952
NJBF000076131,1956
NJBF000076046,1952
NJBF000076070,1955
NJBF000075723,1973
NJBF000075997,1970
NJBF000075736,1953
NJBF000052229,1986
NJBF000082330,2007
NJBF000074476,1925
NJBF000077844,1969
NJBF000077852,1947
NJBF000075850,1960
NJBF000080546,1987
NJBF000080355,2005
NJBF000082778,2001
NJBF000078992,2007
NJBF000081950,1920
NJBF000078555,1948
NJBF000076194,1960
NJBF000076161,1960
NJBF000078215,1942
NJBF000078207,1942
NJBF000078453,1990
NJBF000077330,2011
NJBF000077121,1956
NJBF000080080,1995
NJBF000079384,1972
NJBF000078508,1950
NJBF000076802,1956
NJBF000082381,1988
NJBF000076768,1966
NJBF000076739,1969
NJBF000076702,1969
NJBF000076661,1969
NJBF000076678,1969
NJBF000075586,1969
NJBF000074729,1969
NJBF000075910,1969
NJBF000076152,1953
NJBF000077661,2009
NJBF000077258,1953
NJBF000077242,1953
NJBF000075343,1968
NJBF000074091,1985
NJBF000052370,1972
NJBF000074716,1971
NJBF000073639,1985
NJBF000073821,2000
NJBF000073107,1975
NJBF000052220,1998
NJBF000052091,2005
NJBF000073759,1969
NJBF000073660,1969
NJBF000073964,1925
NJBF000073293,1975
NJBF000073325,1975
NJBF000074734,1906
NJBF000073027,1988
NJBF000080242,1956
NJBF000074433,2002
NJBF000079428,1950
NJBF000074106,1945
NJBF000074071,1962
NJBF000074163,1951
NJBF000074363,1925
NJBF000052428,1977
NJBF000074345,1928
NJBF000052416,1972
NJBF000074923,1925
NJBF000073201,1969
NJBF000074304,1922
NJBF000074294,1925
NJBF000052487,1975
NJBF000074489,1927
NJBF000052317,1974
NJBF000073828,1969
NJBF000074309,1970
NJBF000074094,1969
NJBF000073933,1980
NJBF000080322,1955
NJBF000080276,1966
NJBF000081545,2003
NJBF000073650,1987
NJBF000080701,1999
NJBF000076294,1955
NJBF000077660,1954
NJBF000081477,1983
NJBF000080336,1972
NJBF000080216,1985
NJBF000080675,1987
NJBF000080333,2004
NJBF000079914,1973
NJBF000078273,2003
NJBF000079951,2002
NJBF000078366,1984
NJBF000078278,1950
NJBF000074353,1951
NJBF000082143,1969
NJBF000080625,1925
NJBF000075077,1925
NJBF000082443,2006
NJBF000052209,1969
NJBF000081210,1926
NJBF000082430,2006
NJBF000082155,1927
NJBF000074329,1969
NJBF000082733,2007
NJBF000081290,1963
NJBF000079081,1969
NJBF000076738,1950
NJBF000078524,1969
NJBF000052114,1959
NJBF000074583,1969
NJBF000074743,1969
NJBF000074475,1969
NJBF000074868,1950
NJBF000080259,1930
NJBF000080525,1955
NJBF000082716,2007
NJBF000075168,1950
NJBF000082354,2008
NJBF000078592,1969
NJBF000078560,1969
NJBF000078492,1969
NJBF000054378,1951
NJBF000072113,1900
NJBF000068287,1900
NJBF000059327,1942
NJBF000054321,2005
NJBF000058184,1951
NJBF000051443,1962
NJBF000083974,1906
NJBF000074039,1925
NJBF000062426,1900
NJBF000055856,1965
NJBF000083174,1900
NJBF000059072,1953
NJBF000070475,1969
NJBF000070451,1969
NJBF000070361,1969
NJBF000055296,1930
NJBF000061764,2003
NJBF000061083,1951
NJBF000058455,1955
NJBF000053092,1969
NJBF000051226,1962
NJBF000053945,1971
NJBF000068720,1900
NJBF000078438,1986
NJBF000081860,1969
NJBF000061004,1910
NJBF000053939,1930
NJBF000066405,1930
NJBF000059079,1969
NJBF000064302,1958
NJBF000060711,2007
NJBF000065415,1965
NJBF000053250,2008
NJBF000051611,1989
NJBF000060688,1952
NJBF000060794,1952
NJBF000063482,1988
NJBF000055372,1900
NJBF000082436,2014
NJBF000082447,2014
NJBF000062246,1950
NJBF000063320,1989
NJBF000087347,1969
NJBF000065378,1969
NJBF000071795,1984
NJBF000058465,1958
NJBF000062692,1900
NJBF000073780,1955
NJBF000056197,1972
NJBF000058670,2016
NJBF000083788,1977
NJBF000063291,1890
NJBF000065028,1905
NJBF000092038,1964
NJBF000072158,1990
NJBF000066195,1974
NJBF000069478,1969
NJBF000092095,2008
NJBF000055880,1932
NJBF000064166,1925
NJBF000061706,1922
NJBF000060480,1995
NJBF000065090,2004
NJBF000066013,1969
NJBF000070520,1969
NJBF000053889,1973
NJBF000054138,1903
NJBF000058777,1970
NJBF000065215,1930
NJBF000063619,1987
NJBF000073403,1969
NJBF000073530,1969
NJBF000073516,1969
NJBF000073633,1969
NJBF000073707,1969
NJBF000073626,1969
NJBF000073497,1969
NJBF000051586,1955
NJBF000065833,1900
NJBF000056126,1994
NJBF000058867,1950
NJBF000062614,1970
NJBF000051854,1988
NJBF000066752,1922
NJBF000069829,1900
NJBF000063714,1940
NJBF000064656,1958
NJBF000083458,1989
NJBF000055399,1939
NJBF000061186,1972
NJBF000069136,1969
NJBF000058719,1928
NJBF000064973,1962
NJBF000065694,1968
NJBF000062421,1969
NJBF000067718,1900
NJBF000058748,1957
NJBF000064931,1930
NJBF000068335,1950
NJBF000068222,1960
NJBF000062757,1969
NJBF000062754,1969
NJBF000058124,1950
NJBF000061836,1999
NJBF000055283,1948
NJBF000058487,2015
NJBF000058567,1912
NJBF000070800,1900
NJBF000086588,1957
NJBF000054000,2002
NJBF000072793,1972
NJBF000059373,1922
NJBF000066715,1991
NJBF000054817,1959
NJBF000074928,1961
NJBF000051429,1965
NJBF000051441,1965
NJBF000053016,1960
NJBF000058509,1960
NJBF000058603,1960
NJBF000051410,1999
NJBF000052212,1969
NJBF000083328,1976
NJBF000065814,1988
NJBF000068227,1900
NJBF000068263,1900
NJBF000061957,1988
NJBF000068646,1920
NJBF000057073,1955
NJBF000071481,1900
NJBF000055439,1948
NJBF000058376,1990
NJBF000067783,1900
NJBF000066656,1900
NJBF000061322,1925
NJBF000066328,1969
NJBF000060524,1963
NJBF000086745,1975
NJBF000056624,2005
NJBF000054640,1960
NJBF000054416,1989
NJBF000064271,1945
NJBF000061913,1971
NJBF000068739,1900
NJBF000068896,2015
NJBF000071432,2000
NJBF000072139,1900
NJBF000075192,1997
NJBF000083965,1967
NJBF000057032,1955
NJBF000057209,1987
NJBF000052558,1950
NJBF000092136,1954
NJBF000066258,1972
NJBF000066911,2008
NJBF000067919,1900
NJBF000072914,1980
NJBF000072271,1955
NJBF000051844,1988
NJBF000069507,1953
NJBF000062827,1925
NJBF000071675,2006
NJBF000066570,1969
NJBF000072205,2006
NJBF000063560,2004
NJBF000073423,1969
NJBF000073438,1969
NJBF000073555,1928
NJBF000087190,2002
NJBF000087236,2002
NJBF000066024,1967
NJBF000066070,1975
NJBF000052367,1950
NJBF000058486,1929
NJBF000063981,1907
NJBF000060294,1964
NJBF000066273,1986
NJBF000067034,1900
NJBF000067817,1900
NJBF000067876,1969
NJBF000057764,1945
NJBF000072348,1910
NJBF000051378,2006
NJBF000055401,1993
NJBF000072201,1997
NJBF000071475,1900
NJBF000068675,1969
NJBF000063479,1912
NJBF000053813,1967
NJBF000069448,1969
NJBF000060626,1935
NJBF000056559,1957
NJBF000064390,1920
NJBF000072051,1900
NJBF000064857,1908
NJBF000064805,1982
NJBF000069695,1969
NJBF000054699,1967
NJBF000071142,1900
NJBF000056801,1930
NJBF000060053,1927
NJBF000052581,1969
NJBF000072394,1959
NJBF000070272,1925
NJBF000059047,1910
NJBF000062435,1920
NJBF000068606,1900
NJBF000057136,1940
NJBF000068258,1900
NJBF000051975,1930
NJBF000067414,1929
NJBF000067477,1920
NJBF000061401,1912
NJBF000068957,1900
NJBF000072393,1900
NJBF000055333,2015
NJBF000065310,1920
NJBF000053204,1960
NJBF000056430,1925
NJBF000055655,1973
NJBF000067460,1900
NJBF000061682,1960
NJBF000061529,1932
NJBF000058657,1950
NJBF000065135,1930
NJBF000072586,1900
NJBF000072550,1954
NJBF000062822,1900
NJBF000063573,2016
NJBF000063547,1925
NJBF000067882,1940
NJBF000064120,1969
NJBF000064084,1940
NJBF000068669,1969
NJBF000070523,1902
NJBF000070015,1969
NJBF000054698,1926
NJBF000068955,1912
NJBF000055498,1945
NJBF000066737,1909
NJBF000057524,2005
NJBF000056497,1979
NJBF000067699,1969
NJBF000067825,1969
NJBF000067087,1969
NJBF000067094,1969
NJBF000067022,1969
NJBF000067052,1969
NJBF000070110,2000
NJBF000070135,2000
NJBF000083330,1926
NJBF000069318,1900
NJBF000072846,1900
NJBF000086552,1900
NJBF000055276,1965
NJBF000055322,1964
NJBF000051390,1969
NJBF000064143,1969
NJBF000051677,1996
NJBF000052324,1950
NJBF000051426,1990
NJBF000054962,1965
NJBF000054221,1925
NJBF000064070,1950
NJBF000055556,1966
NJBF000061535,1954
NJBF000060912,1988
NJBF000055787,1978
NJBF000066783,1922
NJBF000053995,1975
NJBF000067146,1900
NJBF000072555,1900
NJBF000065745,1925
NJBF000052951,2017
NJBF000052956,1955
NJBF000057723,1925
NJBF000053098,1952
NJBF000051727,1969
NJBF000060360,1999
NJBF000063484,1986
NJBF000058739,1925
NJBF000069441,1969
NJBF000054779,1957
NJBF000056759,1969
NJBF000056710,1969
NJBF000058694,1930
NJBF000063033,1950
NJBF000074619,1952
NJBF000053981,1988
NJBF000059916,1949
NJBF000060890,1967
NJBF000060042,1945
NJBF000060540,1965
NJBF000052589,1950
NJBF000072693,1969
NJBF000060019,1969
NJBF000052250,2007
NJBF000062942,1966
NJBF000051714,1895
NJBF000053978,1969
NJBF000051270,2001
NJBF000053192,1955
NJBF000067561,1968
NJBF000053143,1969
